Checkin service,Departure/Arrival time convenient,Age,Flight Distance,Class_dummy_Eco,Type of Travel_dummy_Personal Travel,Customer Type_dummy_disloyal Customer,Class_dummy_Eco Plus,satisfaction
3,5,46,881,1,1,0,0,1
3,5,16,1870,1,1,0,0,1
4,5,14,2404,1,1,0,0,1
4,5,9,1862,1,1,0,0,1
5,5,69,808,1,1,0,0,1
3,5,32,2419,1,1,0,0,1
3,5,14,2178,1,1,0,0,1
3,5,59,724,1,1,0,0,1
3,5,31,2310,1,1,0,0,1
1,5,63,2361,1,1,0,0,1
4,5,63,521,0,1,0,0,1
4,5,61,527,1,1,0,0,1
4,5,67,537,1,1,0,0,1
4,5,20,2142,1,1,0,0,1
5,5,42,1933,1,1,0,0,1
3,5,48,1723,1,1,0,0,1
3,5,69,398,1,1,0,0,1
5,5,17,1434,1,1,0,0,1
5,5,40,1983,0,1,0,0,1
2,5,41,2076,1,1,0,0,1
3,5,43,270,1,1,0,0,1
4,5,7,1452,1,1,0,0,1
4,5,13,1447,1,1,0,0,1
5,5,64,1708,1,1,0,0,1
3,5,53,85,1,1,0,0,1
4,5,45,1356,1,1,0,0,1
5,5,13,1096,1,1,0,0,1
4,5,53,50,1,1,0,0,1
5,5,22,2890,1,1,0,0,1
3,5,15,2450,1,1,0,0,1
5,5,33,2577,1,1,0,0,1
5,5,62,2488,1,1,0,0,1
4,5,50,2725,1,1,0,0,1
4,5,17,2547,1,1,0,0,1
3,5,57,918,1,1,0,0,1
4,5,61,2466,1,1,0,0,1
3,5,63,2351,1,1,0,0,1
4,5,47,2236,1,1,0,0,1
4,5,66,1463,1,1,0,0,1
4,5,66,334,1,1,0,0,1
4,5,24,2016,1,1,0,0,1
5,5,14,1719,1,1,0,0,1
4,5,33,1502,1,1,0,0,1
3,5,64,1254,1,1,0,0,1
5,5,49,231,0,1,0,1,1
2,5,27,1729,1,1,0,0,1
1,5,8,1359,1,1,0,0,1
5,5,64,2759,1,1,0,0,1
3,5,14,1849,0,1,0,1,1
5,5,54,2017,1,1,0,0,1
5,5,68,840,1,1,0,0,1
4,5,34,1693,1,1,0,0,1
5,5,52,2242,1,1,0,0,1
4,5,9,3191,1,1,0,0,1
5,5,13,2817,1,1,0,0,1
3,5,23,4105,1,1,0,0,1
4,5,34,2883,1,1,0,0,1
5,5,30,2479,1,1,0,0,1
3,5,10,2266,1,1,0,0,1
3,5,60,729,1,1,0,0,1
3,5,69,1252,0,1,0,0,1
5,5,56,2456,1,1,0,0,1
4,0,48,1201,0,1,0,1,0
5,0,8,2364,0,1,0,1,1
4,0,28,2187,1,1,0,0,1
4,0,34,1693,1,1,0,0,1
5,0,30,1582,1,1,0,0,0
4,0,44,51,1,1,0,0,1
5,0,50,1248,1,1,0,0,1
2,0,68,1117,0,1,0,1,1
3,0,19,1737,1,1,0,0,0
4,0,13,1351,1,1,0,0,0
3,0,31,1109,1,1,0,0,0
2,0,33,3560,1,1,0,0,1
3,0,60,3434,1,1,0,0,0
2,1,46,1218,0,1,0,1,1
2,1,35,2393,1,1,0,0,1
5,0,70,2193,1,1,0,0,0
3,0,25,2356,1,1,0,0,0
5,0,47,2421,1,1,0,0,0
5,0,24,1802,1,1,0,0,0
1,1,24,1808,1,1,0,0,1
3,1,9,1476,1,1,0,0,1
2,1,64,530,1,1,0,0,1
4,1,21,1218,0,1,0,0,1
5,0,9,1668,1,1,0,0,0
5,0,29,1565,1,1,0,0,0
1,1,25,1707,0,1,0,1,1
3,0,47,365,0,1,0,0,0
1,1,20,1869,1,1,0,0,1
5,0,39,955,1,1,0,0,0
2,1,34,1152,1,1,0,0,1
4,1,9,1534,1,1,0,0,1
3,1,27,1232,1,1,0,0,1
1,1,69,262,1,1,0,0,1
3,1,26,1062,1,1,0,0,1
2,1,42,145,1,1,0,0,1
2,1,57,72,1,1,0,0,1
4,0,48,1518,0,1,0,1,0
4,0,40,1098,1,1,0,0,0
4,1,27,3557,0,1,0,1,1
3,1,26,3562,0,1,0,0,1
2,1,43,2002,0,1,0,0,1
5,0,18,3046,0,1,0,0,0
5,0,26,3345,1,1,0,0,0
2,1,45,1256,1,1,0,0,1
1,1,16,2280,1,1,0,0,1
3,1,52,1122,1,1,0,0,1
2,1,57,1025,1,1,0,0,1
4,1,63,893,1,1,0,0,1
1,0,36,1998,1,1,0,0,0
3,0,29,2172,1,1,0,0,0
4,0,35,2095,0,1,0,1,0
1,1,12,2327,1,1,0,0,1
3,0,42,1530,1,1,0,0,0
5,2,10,2129,1,1,0,0,1
3,0,46,1672,1,1,0,0,0
2,0,68,2226,1,1,0,0,0
4,0,61,1856,1,1,0,0,0
4,2,10,2141,1,1,0,0,1
2,2,70,367,1,1,0,0,1
4,0,26,1705,1,1,0,0,0
1,2,46,264,1,1,0,0,1
3,2,34,1199,1,1,0,0,1
5,0,20,1908,1,1,0,0,0
3,0,58,1657,1,1,0,0,0
2,2,65,50,1,1,0,0,1
4,0,64,1206,1,1,0,0,0
5,0,9,1713,1,1,0,0,0
4,2,67,2845,1,1,0,0,1
3,2,27,3492,1,1,0,0,1
3,0,69,3863,1,1,0,0,0
1,2,44,2376,1,1,0,0,1
4,2,17,3151,1,1,0,0,1
4,0,48,2905,1,1,0,0,0
4,0,54,2896,0,1,0,1,0
2,0,19,2897,1,1,0,0,0
1,2,47,1668,0,1,0,0,1
4,2,55,1662,0,1,0,0,1
3,0,61,2998,1,1,0,0,0
3,2,47,1218,1,1,0,0,1
4,0,63,2843,1,1,0,0,0
3,0,59,2804,1,1,0,0,0
3,0,67,2955,1,1,0,0,0
5,0,33,2353,1,1,0,0,0
3,2,40,2415,1,1,0,0,1
4,2,63,888,1,1,0,0,1
3,2,31,1956,1,1,0,0,1
3,0,19,2407,1,1,0,0,0
1,2,64,889,1,1,0,0,1
5,0,39,2148,1,1,0,0,0
3,0,59,2782,0,1,0,1,0
4,2,21,1900,1,1,0,0,1
2,0,57,2287,1,1,0,0,0
1,2,66,763,1,1,0,0,1
3,0,44,1825,1,1,0,0,0
5,0,25,1814,1,1,0,0,0
1,2,68,578,1,1,0,0,1
2,2,57,575,1,1,0,0,1
1,0,67,1815,1,1,0,0,0
5,0,46,465,0,1,0,0,0
4,0,38,2371,1,1,0,0,0
2,2,55,386,1,1,0,0,1
4,2,12,1942,1,1,0,0,1
5,0,56,1980,1,1,0,0,0
2,2,36,1839,0,1,0,1,1
5,0,33,1311,1,1,0,0,0
4,0,59,315,0,1,0,0,0
5,0,44,2056,1,1,0,0,0
2,2,67,243,1,1,0,0,1
1,2,19,1664,0,1,0,0,1
5,0,31,1875,0,1,0,1,0
3,0,48,1996,1,1,0,0,0
5,0,11,1829,1,1,0,0,0
4,0,31,1096,0,1,0,1,0
1,0,33,2112,1,1,0,0,0
3,0,56,57,0,1,0,0,0
4,2,17,1892,1,1,0,0,1
3,2,46,53,1,1,0,0,1
3,0,15,1696,1,1,0,0,0
3,0,34,3710,1,1,0,0,0
2,2,52,2486,0,1,0,0,1
5,0,31,3411,1,1,0,0,0
3,0,55,2439,0,1,0,0,0
1,0,22,3357,1,1,0,0,0
1,2,39,3162,1,1,0,0,1
4,0,9,2751,1,1,0,0,0
2,0,41,2773,1,1,0,0,0
1,3,30,2686,1,1,0,0,1
5,0,56,2355,1,1,0,0,0
2,0,40,2248,1,1,0,0,0
2,3,42,1030,0,1,0,1,1
3,0,63,2612,1,1,0,0,0
1,3,15,2258,0,1,0,1,1
3,0,15,2260,1,1,0,0,0
1,0,14,1752,1,1,0,0,0
1,3,36,2139,1,1,0,0,1
4,0,30,2042,0,1,0,1,0
1,3,49,819,1,1,0,0,1
3,3,15,1973,0,1,0,1,1
4,0,14,1956,1,1,0,0,0
3,3,65,575,1,1,0,0,1
3,0,52,1460,1,1,0,0,0
5,0,56,2293,1,1,0,0,0
3,0,67,2255,1,1,0,0,0
3,0,34,2034,1,1,0,0,0
4,3,11,2003,0,1,0,1,1
3,3,56,433,1,1,0,0,1
3,3,13,1899,1,1,0,0,1
1,3,7,2160,1,1,0,0,1
3,3,38,2178,1,1,0,0,1
4,0,50,1922,1,1,0,0,0
5,0,52,1265,1,1,0,0,0
5,3,70,307,1,1,0,0,1
3,3,36,1922,0,1,0,1,1
3,3,66,220,1,1,0,0,1
1,0,18,1639,0,1,0,1,0
2,3,8,1375,0,1,0,0,1
1,3,10,1187,1,1,0,0,1
4,3,41,1476,1,1,0,0,1
1,0,50,2936,1,1,0,0,0
3,0,11,2983,1,1,0,0,0
5,0,21,3295,1,1,0,0,0
5,3,38,2218,1,1,0,0,1
4,4,63,1142,0,1,0,1,1
3,0,22,2307,1,1,0,0,0
5,4,64,587,1,1,0,0,1
4,4,31,1380,1,1,0,0,1
4,4,65,473,1,1,0,0,1
3,0,49,1810,1,1,0,0,0
4,4,22,1784,1,1,0,0,1
5,0,24,1496,1,1,0,0,0
3,0,18,1592,1,1,0,0,0
1,0,31,1343,0,1,0,0,0
5,4,56,263,1,1,0,0,1
5,4,12,1724,1,1,0,0,1
5,0,58,1013,1,1,0,0,0
5,0,44,2051,0,1,0,0,0
5,0,28,1171,1,1,0,0,0
3,4,29,2206,1,1,0,0,1
3,4,68,572,1,1,0,0,1
2,0,23,3839,1,1,0,0,0
4,0,31,1850,1,1,0,0,0
1,4,16,2964,1,1,0,0,1
3,0,57,1595,1,1,0,0,0
3,4,35,2575,1,1,0,0,1
4,0,53,1961,1,1,0,0,0
4,0,22,1453,1,1,0,0,0
5,0,66,1190,1,1,0,0,0
5,0,10,1168,0,1,0,1,0
3,4,57,302,1,1,0,0,1
3,0,59,1918,1,1,0,0,0
1,1,69,3860,1,1,0,0,0
4,1,28,2017,1,1,0,0,0
3,4,70,77,0,1,0,1,1
1,1,27,1648,1,1,0,0,0
3,4,49,2438,0,1,0,1,1
1,1,34,2511,1,1,0,0,0
4,1,40,3132,1,1,0,0,0
5,4,43,1231,1,1,0,0,1
5,4,54,1216,1,1,0,0,1
1,1,40,2316,1,1,0,0,0
4,1,56,617,0,1,0,0,0
3,4,30,1465,1,1,0,0,1
3,4,13,1603,1,1,0,0,1
5,4,27,3482,0,1,0,1,1
3,1,23,2267,1,1,0,0,0
1,1,21,2736,0,1,0,1,0
3,1,58,2968,1,1,0,0,0
1,1,46,2642,1,1,0,0,0
3,4,43,1107,0,1,0,1,1
4,4,52,1139,0,1,0,0,1
3,4,47,981,1,1,0,0,1
3,4,8,1855,1,1,0,0,1
4,4,47,916,1,1,0,0,1
5,4,70,786,1,1,0,0,1
3,1,58,2087,1,1,0,0,0
4,1,42,1823,1,1,0,0,0
1,1,21,1606,1,1,0,0,0
2,1,39,1446,1,1,0,0,0
1,4,22,1939,0,1,0,0,1
3,1,13,2148,0,1,0,1,0
5,4,15,1061,1,1,0,0,1
1,1,63,1332,1,1,0,0,0
2,1,57,1937,1,1,0,0,0
2,4,42,55,1,1,0,0,1
1,4,51,116,1,1,0,0,1
4,1,47,1891,1,1,0,0,0
4,4,13,4023,1,1,0,0,1
4,1,35,3533,1,1,0,0,0
2,1,21,3050,1,1,0,0,0
4,4,59,1499,1,1,0,0,1
4,1,28,1892,1,1,0,0,0
1,1,9,2643,1,1,0,0,0
5,4,31,2798,1,1,0,0,1
3,1,65,1979,1,1,0,0,0
3,1,12,1931,1,1,0,0,0
2,4,43,684,1,1,0,0,1
3,4,54,377,1,1,0,0,1
3,4,17,1512,1,1,0,0,1
3,1,49,1593,1,1,0,0,0
4,4,70,56,1,1,0,0,1
4,4,43,87,1,1,0,0,1
5,4,42,2549,1,1,0,0,1
4,1,48,4001,1,1,0,0,0
3,1,48,3980,1,1,0,0,0
4,4,53,1581,1,1,0,0,1
2,4,9,2405,1,1,0,0,1
1,1,40,2251,1,1,0,0,0
5,4,23,2444,1,1,0,0,1
2,1,46,2453,1,1,0,0,0
1,1,63,2011,1,1,0,0,0
3,4,11,1984,1,1,0,0,1
5,4,50,931,1,1,0,0,1
3,1,28,1965,1,1,0,0,0
5,4,38,2036,1,1,0,0,1
3,1,41,2471,1,1,0,0,0
2,1,13,1647,1,1,0,0,0
2,1,29,2214,1,1,0,0,0
1,1,45,2172,1,1,0,0,0
2,1,47,2036,1,1,0,0,0
3,1,60,326,0,1,0,0,0
3,4,45,336,0,1,0,0,1
3,1,49,1785,1,1,0,0,0
3,4,33,1926,1,1,0,0,1
4,1,23,2135,1,1,0,0,0
3,1,33,949,0,1,0,1,0
3,4,31,2074,1,1,0,0,1
3,4,41,1287,1,1,0,0,1
4,1,54,4088,0,1,0,1,0
1,4,18,3779,1,1,0,0,1
4,1,46,3202,1,1,0,0,0
2,1,17,3828,1,1,0,0,0
4,4,23,3800,1,1,0,0,1
5,4,17,3234,1,1,0,0,1
3,4,33,2939,1,1,0,0,1
5,4,63,1781,1,1,0,0,1
4,4,59,1789,1,1,0,0,1
3,1,24,3288,0,1,0,1,0
3,1,61,2821,1,1,0,0,0
1,1,51,1561,0,1,0,0,0
3,1,33,2878,1,1,0,0,0
3,1,25,2724,1,1,0,0,0
1,1,20,3389,1,1,0,0,0
2,1,29,2919,1,1,0,0,0
3,1,41,2786,1,1,0,0,0
3,1,18,2953,1,1,0,0,0
1,1,60,3010,0,1,0,1,0
2,1,63,3260,1,1,0,0,0
1,1,70,2884,1,1,0,0,0
3,4,32,2041,1,1,0,0,1
3,4,9,2282,1,1,0,0,1
3,1,19,2345,0,1,0,0,0
4,1,57,2219,1,1,0,0,0
4,4,32,2588,1,1,0,0,1
1,4,27,2279,1,1,0,0,1
2,1,52,2175,1,1,0,0,0
2,4,57,1056,1,1,0,0,1
3,4,29,2283,1,1,0,0,1
5,4,37,1828,1,1,0,0,1
4,4,29,2224,1,1,0,0,1
5,1,21,1999,1,1,0,0,0
4,1,53,1957,0,1,0,1,0
3,4,28,1894,1,1,0,0,1
5,4,56,872,1,1,0,0,1
2,1,26,1774,0,1,0,0,0
3,4,55,867,0,1,0,1,1
4,1,40,2546,0,1,0,1,0
3,1,9,1800,1,1,0,0,0
3,1,25,2348,1,1,0,0,0
2,1,53,2098,0,1,0,1,0
1,1,25,1966,0,1,0,1,0
5,4,32,1786,1,1,0,0,1
2,1,41,2351,1,1,0,0,0
2,1,56,2133,1,1,0,0,0
4,1,48,1792,0,1,0,1,0
3,4,22,2076,1,1,0,0,1
3,4,25,1793,1,1,0,0,1
3,4,37,1845,1,1,0,0,1
5,4,58,598,1,1,0,0,1
4,4,57,620,1,1,0,0,1
3,1,64,1542,1,1,0,0,0
3,1,69,2390,1,1,0,0,0
1,4,32,1670,1,1,0,0,1
2,1,67,1624,1,1,0,0,0
5,4,33,596,0,1,0,0,1
1,1,12,2197,1,1,0,0,0
4,4,69,569,1,1,0,0,1
2,1,38,1283,1,1,0,0,0
5,4,15,1312,1,1,0,0,1
5,4,34,1555,0,1,0,1,1
5,4,53,440,1,1,0,0,1
3,4,32,2395,1,1,0,0,1
4,4,11,2025,1,1,0,0,1
2,1,38,2263,1,1,0,0,0
3,4,67,436,1,1,0,0,1
4,1,21,1960,1,1,0,0,0
4,4,56,382,1,1,0,0,1
3,1,55,391,0,1,0,0,0
1,1,58,1770,1,1,0,0,0
4,1,29,1495,0,1,0,1,0
1,1,22,2224,1,1,0,0,0
1,1,23,1897,1,1,0,0,0
4,4,14,1576,1,1,0,0,1
4,1,70,1646,1,1,0,0,0
3,1,17,1133,1,1,0,0,0
5,4,62,316,1,1,0,0,1
4,5,67,312,1,1,0,0,1
1,1,12,1485,1,1,0,0,0
5,5,49,301,1,1,0,0,1
5,5,27,1329,1,1,0,0,1
5,5,11,1390,1,1,0,0,1
1,1,64,1013,1,1,0,0,0
3,5,11,1547,1,1,0,0,1
4,1,30,1243,0,1,0,1,0
4,5,13,1243,1,1,0,0,1
3,1,57,1389,1,1,0,0,0
4,5,54,243,1,1,0,0,1
5,5,15,1734,1,1,0,0,1
4,5,26,1022,0,1,0,1,1
1,1,60,1148,1,1,0,0,0
4,1,11,1330,1,1,0,0,0
2,1,48,1426,1,1,0,0,0
3,5,56,60,1,1,0,0,1
1,1,32,955,1,1,0,0,0
4,5,33,1396,1,1,0,0,1
2,5,14,1528,0,1,0,1,1
3,1,35,6470,1,1,0,0,0
4,1,38,5322,1,1,0,0,0
4,1,23,4650,1,1,0,0,0
5,5,36,4055,0,1,0,1,1
4,5,61,2618,0,1,0,1,1
3,1,53,4051,1,1,0,0,0
5,5,66,2565,1,1,0,0,1
5,1,59,4195,1,1,0,0,0
2,5,10,3629,1,1,0,0,1
4,1,51,3937,1,1,0,0,0
3,1,61,3800,1,1,0,0,0
1,1,9,3858,0,1,0,1,0
5,5,60,2502,0,1,0,1,1
4,1,53,3577,0,1,0,1,0
3,5,38,3906,1,1,0,0,1
1,1,38,3189,1,1,0,0,0
5,5,50,2317,0,1,0,0,1
4,1,51,3757,1,1,0,0,0
4,5,48,2219,0,1,0,1,1
5,5,61,2159,1,1,0,0,1
3,5,56,2159,1,1,0,0,1
1,1,50,2987,1,1,0,0,0
2,5,15,3187,1,1,0,0,1
4,5,7,3211,1,1,0,0,1
3,1,50,2702,1,1,0,0,0
3,1,70,3110,1,1,0,0,0
4,5,66,1768,0,1,0,1,1
2,5,47,1765,1,1,0,0,1
3,5,23,3241,1,1,0,0,1
3,5,19,3376,1,1,0,0,1
1,1,22,2850,1,1,0,0,0
4,1,60,2577,1,1,0,0,0
4,5,44,1657,0,1,0,1,1
5,5,31,2643,1,1,0,0,1
2,1,65,2689,1,1,0,0,0
4,1,70,2605,1,1,0,0,0
5,5,37,3094,1,1,0,0,1
2,1,30,2817,0,1,0,1,0
4,1,41,3324,1,1,0,0,0
3,1,48,2583,1,1,0,0,0
4,1,39,2711,1,1,0,0,0
5,5,52,1529,0,1,0,0,1
4,5,30,2824,1,1,0,0,1
4,1,18,2649,1,1,0,0,0
1,1,16,2548,1,1,0,0,0
3,5,66,1476,1,1,0,0,1
5,5,64,1428,1,1,0,0,1
2,1,27,3220,1,1,0,0,0
4,5,17,2678,1,1,0,0,1
4,1,37,3317,1,1,0,0,0
4,1,7,2226,1,1,0,0,0
4,1,18,2380,1,1,0,0,0
5,5,47,1208,1,1,0,0,1
3,5,22,2147,1,1,0,0,1
2,1,41,2320,1,1,0,0,0
3,1,67,2124,1,1,0,0,0
3,1,37,2710,1,1,0,0,0
1,1,32,2720,0,1,0,1,0
2,5,46,1167,1,1,0,0,1
5,5,44,1133,1,1,0,0,1
1,1,14,2671,1,1,0,0,0
4,1,60,2084,1,1,0,0,0
1,1,30,2932,1,1,0,0,0
1,1,48,2534,1,1,0,0,0
3,5,17,2510,1,1,0,0,1
4,5,39,2680,1,1,0,0,1
4,1,41,2660,1,1,0,0,0
4,1,48,1714,1,1,0,0,0
4,5,27,2361,1,1,0,0,1
3,5,42,1084,1,1,0,0,1
5,5,59,1056,1,1,0,0,1
3,1,14,2793,1,1,0,0,0
4,1,25,2352,1,1,0,0,0
4,1,37,2705,0,1,0,1,0
3,1,25,2869,1,1,0,0,0
4,1,37,2071,1,1,0,0,0
1,1,48,2112,1,1,0,0,0
5,5,29,2338,1,1,0,0,1
3,5,35,2602,1,1,0,0,1
3,5,14,1935,1,1,0,0,1
3,1,50,1832,1,1,0,0,0
4,5,33,2479,1,1,0,0,1
1,1,23,2181,1,1,0,0,0
4,5,39,2355,1,1,0,0,1
5,5,52,975,1,1,0,0,1
5,5,54,957,1,1,0,0,1
3,5,25,1771,0,1,0,1,1
1,1,54,2265,1,1,0,0,0
4,1,22,2467,1,1,0,0,0
3,5,65,966,1,1,0,0,1
5,5,53,960,1,1,0,0,1
2,1,55,2117,1,1,0,0,0
4,1,69,2250,1,1,0,0,0
2,1,16,1967,1,1,0,0,0
4,1,19,2316,1,1,0,0,0
4,1,33,2598,1,1,0,0,0
3,5,45,897,1,1,0,0,1
4,5,33,2449,1,1,0,0,1
4,5,45,873,1,1,0,0,1
3,5,54,897,1,1,0,0,1
4,1,22,1807,0,1,0,0,0
4,1,31,1958,1,1,0,0,0
4,1,39,2131,1,1,0,0,0
4,5,64,911,1,1,0,0,1
1,1,29,2097,1,1,0,0,0
4,5,52,863,1,1,0,0,1
5,5,49,839,1,1,0,0,1
5,5,47,846,1,1,0,0,1
2,5,36,2058,1,1,0,0,1
2,1,33,1844,1,1,0,0,0
1,1,63,2265,1,1,0,0,0
5,5,37,1595,1,1,0,0,1
5,5,12,2092,1,1,0,0,1
3,1,50,1606,1,1,0,0,0
4,5,49,816,1,1,0,0,1
5,5,42,830,1,1,0,0,1
4,1,49,1438,1,1,0,0,0
4,1,17,2667,1,1,0,0,0
3,5,48,766,1,1,0,0,1
4,1,23,2385,0,1,0,0,0
4,5,57,742,1,1,0,0,1
5,5,36,2158,1,1,0,0,1
4,1,59,2559,0,1,0,1,0
2,1,67,1776,1,1,0,0,0
3,5,32,2054,0,1,0,1,1
3,5,35,2238,1,1,0,0,1
5,0,48,711,1,1,0,0,1
1,1,24,2047,0,1,0,1,0
5,0,24,2130,0,1,0,0,1
3,1,24,1662,1,1,0,0,0
1,1,15,2413,1,1,0,0,0
4,0,18,2312,0,1,0,1,1
5,0,48,686,1,1,0,0,1
4,0,63,729,1,1,0,0,1
2,1,70,1941,1,1,0,0,0
3,1,55,1765,0,1,0,1,0
4,1,26,1661,1,1,0,0,0
2,1,43,2525,1,1,0,0,0
2,1,49,1552,1,1,0,0,0
4,1,9,2023,1,1,0,0,0
1,1,26,2169,1,1,0,0,0
4,1,32,1772,1,1,0,0,0
4,0,33,2133,0,1,0,1,1
3,1,36,2293,0,1,0,1,0
4,0,27,2543,1,1,0,0,1
3,0,53,648,1,1,0,0,1
5,0,62,681,0,1,0,0,1
4,1,38,1734,1,1,0,0,0
4,1,45,1466,1,1,0,0,0
1,1,19,2151,1,1,0,0,0
1,1,36,2567,1,1,0,0,0
3,1,42,2215,1,1,0,0,0
2,1,35,2130,1,1,0,0,0
3,0,63,638,1,1,0,0,1
3,1,32,1429,1,1,0,0,0
3,1,17,2257,1,1,0,0,0
2,1,49,1734,1,1,0,0,0
3,1,33,2450,1,1,0,0,0
2,1,46,616,1,1,0,0,1
4,1,55,2226,1,1,0,0,0
4,1,26,2193,1,1,0,0,1
1,1,60,2197,1,1,0,0,0
3,1,23,1823,1,1,0,0,1
4,1,37,1488,1,1,0,0,0
1,1,16,2068,1,1,0,0,1
3,1,28,1723,1,1,0,0,1
3,1,10,2001,1,1,0,0,1
1,1,60,523,1,1,0,0,1
3,1,54,525,0,1,0,1,1
2,1,7,1558,1,1,0,0,1
2,1,15,2064,0,1,0,0,1
1,1,7,2243,0,1,0,0,0
4,1,28,1979,1,1,0,0,1
4,1,24,2199,1,1,0,0,1
2,1,43,485,1,1,0,0,1
4,1,37,1510,1,1,0,0,0
2,1,32,1702,1,1,0,0,0
2,1,19,1622,0,1,0,1,1
3,1,32,1639,1,1,0,0,0
3,1,13,1271,1,1,0,0,1
3,1,61,1306,1,1,0,0,0
2,1,8,2094,1,1,0,0,1
3,1,9,1529,1,1,0,0,0
2,1,56,430,1,1,0,0,1
4,1,19,1706,1,1,0,0,1
1,1,17,1664,1,1,0,0,1
4,1,45,426,0,1,0,1,1
3,1,54,2002,0,1,0,1,0
4,1,68,1931,1,1,0,0,0
1,1,34,1735,1,1,0,0,0
3,1,50,446,1,1,0,0,1
4,1,60,1967,1,1,0,0,0
3,1,12,1436,1,1,0,0,0
3,1,27,1832,1,1,0,0,1
4,1,14,2180,1,1,0,0,1
1,1,19,2007,1,1,0,0,0
2,1,46,371,1,1,0,0,1
4,1,22,2275,1,1,0,0,0
4,1,62,2261,1,1,0,0,0
4,1,26,1884,0,1,0,1,0
1,1,38,1440,1,1,0,0,1
2,1,51,354,1,1,0,0,1
1,1,63,354,1,1,0,0,1
1,1,45,1937,1,1,0,0,0
3,1,22,1462,1,1,0,0,1
1,1,67,347,1,1,0,0,1
4,1,23,1143,1,1,0,0,1
1,1,63,357,1,1,0,0,1
3,1,37,1198,1,1,0,0,1
1,1,51,323,1,1,0,0,1
3,1,31,1760,0,1,0,0,1
2,1,38,1879,1,1,0,0,1
2,1,29,1577,1,1,0,0,0
2,1,13,2021,1,1,0,0,1
1,1,45,1088,1,1,0,0,0
3,1,29,1372,1,1,0,0,1
2,1,37,1611,1,1,0,0,0
2,1,64,293,1,1,0,0,1
2,1,32,1630,1,1,0,0,1
1,1,41,1364,1,1,0,0,1
1,1,65,1271,0,1,0,1,0
2,1,9,1184,1,1,0,0,1
2,1,27,1525,0,1,0,1,0
4,1,69,1914,1,1,0,0,0
4,1,42,237,0,1,0,1,1
2,2,30,1608,1,1,0,0,1
2,2,57,275,1,1,0,0,1
2,1,44,265,0,1,0,0,0
1,2,11,1093,1,1,0,0,1
1,2,56,263,1,1,0,0,1
4,2,15,1233,1,1,0,0,1
1,2,13,1708,0,1,0,0,1
2,2,33,1738,1,1,0,0,1
3,2,7,2006,0,1,0,0,1
2,2,33,1134,1,1,0,0,1
4,2,46,94,1,1,0,0,1
4,1,28,1480,0,1,0,1,0
1,1,49,1503,1,1,0,0,0
3,1,39,1572,1,1,0,0,0
1,1,62,1045,1,1,0,0,0
2,2,49,54,1,1,0,0,1
3,1,23,1820,1,1,0,0,0
2,1,48,988,1,1,0,0,0
2,2,47,50,1,1,0,0,1
2,2,35,1177,1,1,0,0,1
2,1,8,1483,1,1,0,0,0
1,1,51,1687,1,1,0,0,0
3,1,10,1280,1,1,0,0,0
1,1,34,1646,1,1,0,0,0
1,1,24,1053,1,1,0,0,0
3,2,44,123,1,1,0,0,1
3,1,35,1003,1,1,0,0,0
3,2,61,75,1,1,0,0,1
4,1,70,1692,1,1,0,0,0
4,2,23,3527,1,1,0,0,1
3,1,18,4137,0,1,0,1,0
1,2,66,2589,1,1,0,0,1
1,1,12,4122,1,1,0,0,0
3,2,12,3407,0,1,0,1,1
4,1,55,3923,1,1,0,0,0
2,2,54,2530,1,1,0,0,1
1,1,35,3416,1,1,0,0,0
3,2,52,2467,1,1,0,0,1
1,2,30,3750,1,1,0,0,1
3,1,53,3970,1,1,0,0,0
1,1,62,3375,0,1,0,1,0
1,2,41,2827,1,1,0,0,1
3,2,43,2000,1,1,0,0,1
3,1,55,3790,1,1,0,0,0
1,1,27,3354,1,1,0,0,0
4,1,36,3429,1,1,0,0,0
2,2,69,1750,1,1,0,0,1
4,2,41,1690,0,1,0,1,1
1,2,22,2926,0,1,0,1,1
1,2,25,2451,1,1,0,0,1
3,1,13,2671,1,1,0,0,0
3,1,53,2500,1,1,0,0,0
3,1,25,2559,1,1,0,0,0
4,1,19,2958,0,1,0,1,0
3,2,42,1374,1,1,0,0,1
1,1,59,2346,1,1,0,0,0
1,1,56,2774,1,1,0,0,0
3,1,12,1930,1,1,0,0,0
3,2,15,2417,0,1,0,1,1
3,2,13,2389,1,1,0,0,1
1,1,66,2099,1,1,0,0,0
3,1,9,2228,1,1,0,0,0
2,2,12,2564,1,1,0,0,1
4,1,25,2426,0,1,0,1,0
1,2,15,2607,1,1,0,0,1
1,1,21,1871,1,1,0,0,0
1,2,45,1015,1,1,0,0,1
1,1,34,1882,1,1,0,0,0
1,1,17,2767,1,1,0,0,0
1,1,61,2325,0,1,0,1,0
4,2,34,2743,1,1,0,0,1
3,2,9,2451,1,1,0,0,1
2,1,18,1963,1,1,0,0,0
4,1,33,1752,0,1,0,1,0
2,1,29,2475,1,1,0,0,0
1,1,67,2505,1,1,0,0,0
4,1,59,2177,1,1,0,0,0
2,2,17,2236,0,1,0,0,1
1,1,29,2138,0,1,0,0,0
2,1,57,1769,1,1,0,0,0
4,2,50,790,1,1,0,0,1
1,2,59,766,1,1,0,0,1
3,1,19,2586,1,1,0,0,0
1,1,69,1490,1,1,0,0,0
2,2,63,760,1,1,0,0,1
3,2,42,780,1,1,0,0,1
